employee_id,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
2349,Glasses,AI,5,30,22,8,91682.55266,18266.73763,2,0.275849879,0.596668431,0.127680595
2350,Pear,Sales,48,41,41,1,102225.2469,15464.25365,2,0.670756324,0,1
2351,Pear,Design,10,31,29,1,101620.1826,19463.159,3,0.445784722,0,0.838017711
2352,Cheerper,BigData,30,43,36,7,96776.8469,19198.7659,2,0.599099684,0.554469699,0
2353,Cheerper,Support,29,41,29,9,40000,13851.00842,3,0,1,0
2354,Pear,Design,64,39,34,5,86534.14586,17424.1329,3,0.793198745,0.159081389,0.048030338
2355,Pear,AI,80,41,41,1,40000,19595.93364,2,0,0,1
2356,Glasses,Search Engine,5,46,43,4,104431.0442,23073.85604,2,0.269770415,0.244203648,0.486033873
2357,Cheerper,Support,62,33,26,7,40000,19220.39702,3,0,0.937739849,0.239943446
2358,Pear,Design,29,34,31,3,85299.53445,24792.91,1,0.333027149,0,0.708646272
2359,Glasses,Search Engine,42,49,48,1,66505.20755,12444.26535,4,0,0,1
2360,Glasses,AI,50,39,37,3,66433.38276,24792.91,1,0,0.385977227,0.890058833
2361,Cheerper,Support,20,32,26,6,93407.95104,23503.46855,3,0.187467938,1,0
2362,Glasses,BigData,28,38,33,6,79417.78759,16190.87931,3,0.272043138,0.092406925,0.635850198
2363,Pear,Sales,47,40,32,8,77695.4896,17056.68291,1,0.412036573,0.202569793,0.385391188
2364,Glasses,Support,65,47,48,1,51780.32019,9000,5,0,0.213010029,1
2365,Cheerper,BigData,1,30,22,9,106317.5419,18116.63601,3,0.705502803,0.747419262,0
2366,Glasses,Design,80,49,48,1,83438.26411,19426.06177,1,0.374639546,0.101341734,0.524271707
2367,Glasses,BigData,34,33,28,4,48264.83209,18745.9701,3,0,0.365430953,0.841427688
2368,Pear,AI,61,31,25,6,41663.63582,21101.90892,3,0.240244476,0.024932116,0.735119069
2369,Glasses,BigData,64,39,38,1,48962.25534,12666.308,5,0.103892488,0.350812462,0.544926189
2370,Cheerper,BigData,46,32,27,5,79146.81355,13142.62391,4,0.465190885,0.816945984,0
2371,Glasses,AI,47,40,42,1,76185.29029,24792.91,1,0,0.065990425,1
2372,Glasses,AI,1,32,28,4,124387.3947,20620.73109,2,0.744738506,0.313216494,0
2373,Pear,Sales,3,42,41,1,153000,16251.44039,2,1,0,0.485787892
2374,Pear,AI,75,39,38,1,79119.86296,20415.96874,3,0.664133735,0.069618015,0.266567275
2375,Glasses,AI,2,30,22,6,101028.2125,24792.91,3,0.793134665,0.366715083,0
2376,Glasses,Search Engine,76,49,48,1,87460.92099,20857.81651,3,0,0,1
2377,Cheerper,Support,34,46,41,5,76415.61494,17618.53219,3,0,1,0
2378,Cheerper,Support,37,49,42,6,50840.32237,18119.35679,2,0,0.899778173,0.557021463
2379,Glasses,Search Engine,60,47,48,1,79001.52617,16396.41948,3,0,0.215016394,0.842192385
2380,Glasses,Design,80,46,46,1,86711.79841,9000,5,0.899976293,0,0.165370577
2381,Glasses,Design,26,30,23,6,99762.00271,22195.43109,2,0.680886961,0.092419309,0.227032303
2382,Glasses,AI,5,40,33,7,104489.0134,15833.71471,2,0.466958395,0.214430149,0.318435724
2383,Glasses,Design,18,35,29,6,76548.12277,15897.19187,2,0.186578249,0.159241284,0.654042172
2384,Glasses,Search Engine,1,42,40,2,130258.2754,15270.16539,4,0.722381821,0.124675196,0.15267027
2385,Cheerper,BigData,59,35,30,5,40000,15780.0406,3,0,0.906247398,0.168744167
2386,Glasses,Search Engine,30,30,22,9,82233.60071,16720.86999,4,0.992825301,0.662440314,0
2387,Cheerper,BigData,1,49,45,4,121760.1756,11590.01214,4,0.576798826,0.320716145,0.102728882
2388,Glasses,AI,1,32,25,7,126920.9752,24792.91,2,0.932830021,0.296619938,0
2389,Pear,Design,1,31,26,5,133285.3698,24792.91,1,0.867835576,0.016649738,0.115655009
2390,Glasses,Search Engine,33,39,34,5,96022.132,9000,5,0.590627744,0.404095085,0.005100234
2391,Cheerper,BigData,62,44,36,8,46845.19964,24776.73,1,0,1,0.22454132
2392,Pear,Sales,16,35,35,1,121011.3096,18552.52203,2,1,0,1
2393,Pear,Sales,1,33,30,3,125448.5339,21717.61278,1,0.797414195,0,0.620385133
2394,Cheerper,BigData,10,36,30,6,106109.7307,12657.04104,5,0.678260209,0.607589312,0
2395,Cheerper,Search Engine,17,49,47,4,137447.9529,10270.99898,4,0.900748967,0.135677495,0
2396,Glasses,AI,1,30,28,1,130669.6668,24792.91,1,0.236859403,0.037507595,0.725724477
2397,Cheerper,Support,6,32,26,5,65696.62887,17732.76123,3,0,0.860297114,0.326892637
2398,Pear,Sales,45,34,30,4,88063.3239,16653.07546,3,0.808596456,0,0.550451114
2399,Glasses,Search Engine,1,32,27,5,103172.7215,17091.93992,4,0.727496741,0.33378504,0
2400,Glasses,Search Engine,25,37,33,4,68724.16483,16537.33461,3,0.083393323,0.276177146,0.639856074
2401,Glasses,Search Engine,1,40,41,1,105650.4327,22067.91707,2,0,0,1
2402,Glasses,AI,25,44,42,2,121928.7587,9000,4,0.814899871,0.012404793,0.172410833
2403,Cheerper,BigData,23,49,48,2,93802.40642,20979.16996,2,0,0.365118812,0.648618192
2404,Pear,Sales,16,41,35,6,139972.2037,13001.57288,4,1,0,0.102770415
2405,Pear,Design,3,30,23,2,81143.68446,24792.91,2,0.316619852,0,1
2406,Cheerper,Support,41,35,27,7,40000,24792.91,1,0,1,0.327909666
2407,Cheerper,Search Engine,3,32,23,9,123780.6962,20848.98859,1,0.775093653,1,0
2408,Glasses,Design,57,49,48,2,107892.4829,12978.57587,3,0.608236693,0,0.396424385
2409,Glasses,Sales,9,41,38,4,138631.4477,17273.61937,2,1,0.083159427,0
2410,Glasses,BigData,80,46,43,3,40000,16636.62403,3,0,0.563054381,0.675278816
2411,Cheerper,Search Engine,43,30,23,6,57341.57943,16342.07218,3,0,0.844346923,0.219333785
2412,Pear,Sales,52,49,48,1,94615.43381,14016.52319,3,0.317056359,0,1
2413,Glasses,BigData,80,49,48,1,40000,16134.67342,3,0,0.521028306,1
2414,Cheerper,BigData,70,48,48,1,60825.32677,20100.83322,4,0.119751718,0.288387945,0.591907603
2415,Cheerper,Support,21,37,27,9,50179.99415,16082.12632,2,0,1,0.075768851
2416,Cheerper,BigData,51,47,45,3,75893.3523,10359.54791,4,0.223956139,0.492807096,0.283272771
2417,Cheerper,BigData,80,33,24,9,40000,18211.43533,3,0.301729221,0.933163951,0
2418,Glasses,AI,78,47,45,2,68548.83568,16261.04355,3,0.400400587,0,0.657729603
2419,Glasses,Search Engine,80,31,23,9,40000,9712.310038,4,0.56152429,0.921933283,0
2420,Glasses,Design,22,45,40,5,129967.5264,13976.90136,3,0.840217287,0.260771612,0
2421,Glasses,Search Engine,43,33,26,7,43852.08465,18906.12547,3,0,0.528650432,0.565452148
2422,Pear,Sales,80,37,25,9,51137.16331,9000,4,1,0.02057746,0
2423,Pear,Sales,37,35,31,4,99520.15995,19750.23049,2,0.767680603,0,0.419484232
2424,Cheerper,Support,34,39,33,6,40000,19658.59634,2,0,0.934646407,0.554101223
2425,Glasses,Design,29,40,36,4,112443.8348,18140.09187,4,1,0,0.062303142
2426,Glasses,BigData,6,38,37,2,76961.8808,24610.46977,1,0,0.516430204,0.856946848
2427,Glasses,Search Engine,39,44,38,7,90737.24943,24446.32993,1,0.309614468,0.826931125,0
2428,Glasses,AI,33,42,38,5,105813.1282,23593.36273,1,0.392909215,0.501956309,0.105297333
2429,Glasses,Design,1,46,45,1,153000,10170.72323,3,1,0,0
2430,Cheerper,Support,1,44,38,6,110155.816,13848.45789,3,0.164143226,0.695915637,0.13968544
2431,Glasses,AI,1,30,25,6,90695.33558,14150.85221,3,0.463293943,0,0.788633941
2432,Glasses,Search Engine,21,41,40,2,84366.57151,18790.77843,3,0.053862614,0.063648368,0.882392137
2433,Pear,Design,5,30,29,1,99636.83819,18418.94392,3,0.286936253,0,0.911081538
2434,Glasses,Search Engine,23,36,33,3,107072.5542,15752.05732,4,0.636444556,0.186129368,0.177267454
2435,Glasses,AI,47,44,41,3,86290.15505,13259.52809,3,0.286139649,0,0.744860503
2436,Cheerper,Support,66,30,22,9,42526.87436,13931.07038,4,0.478450808,1,0
2437,Cheerper,BigData,16,38,35,3,90805.20504,11620.42451,4,0.268206853,0.343049422,0.388276143
2438,Glasses,BigData,75,30,28,1,46622.52119,24792.91,3,0.138656003,0.562759947,0.29928483
2439,Glasses,Design,12,49,46,6,131779.4993,15151.57769,2,0.920068159,0.187469,0
2440,Pear,Design,9,38,31,7,112977.4194,20723.19841,2,0.659445457,0.192115251,0.148218935
2441,Glasses,AI,21,34,26,8,95873.94718,11215.19708,4,0.925966334,0.35093794,0
2442,Cheerper,Support,66,33,28,5,40000,24792.91,2,0,1,0
2443,Cheerper,Support,51,41,40,2,88483.35856,20841.34399,3,0.108727228,1,0
2444,Glasses,Search Engine,60,32,33,1,57658.11755,18573.95647,3,0,0.379825116,0.781514383
2445,Pear,AI,27,30,24,5,65398.08936,21910.52433,2,0.066044201,0.249788905,0.684309887
2446,Glasses,Search Engine,27,47,48,1,89088.4223,16810.13911,3,0,0.317757189,0.87348465
2447,Cheerper,Search Engine,5,33,25,8,113902.7364,20867.22596,1,0.588828237,0.411827884,0
2448,Glasses,Search Engine,15,31,25,6,72064.86517,24792.91,2,0.162386451,0.319817583,0.518161686
2449,Glasses,AI,28,49,48,1,83529.16842,15989.14577,2,0,0,1
2450,Cheerper,Support,1,36,26,9,73156.98975,22287.30606,1,0,1,0.202102947
2451,Pear,Sales,34,30,22,7,66337.57325,24792.91,1,0.731823977,0.257971015,0.010287034
2452,Glasses,Search Engine,47,44,42,3,59119.55716,17333.3476,2,0,0.246454444,0.803265993
2453,Pear,Sales,48,36,34,2,111124.8532,9000,5,1,0,0.358621245
2454,Glasses,Search Engine,1,31,26,5,104731.4946,17847.47311,4,0.551106546,0.154026152,0.295216531
2455,Cheerper,Search Engine,17,40,34,6,117725.4074,18499.9318,2,0.416501613,0.803965973,0
2456,Glasses,AI,2,30,23,4,105005.6331,21300.85707,3,0.600458051,0.014200648,0.385000558
2457,Pear,Sales,80,47,48,1,78557.35574,17751.78404,3,0.394562633,0,0.643097201
2458,Glasses,AI,68,48,42,6,64145.70511,18314.38225,2,0.179189837,0.936100508,0
2459,Pear,Design,1,36,33,4,148275.6555,10650.75239,4,1,0,0
2460,Glasses,AI,45,49,48,1,114724.0309,17434.03478,2,0.327202182,0.317686251,0.354684904
2461,Glasses,AI,13,31,22,9,66607.2422,22161.59341,1,0.043503837,0.538729051,0.417431833
2462,Glasses,Search Engine,57,46,43,3,82931.01922,19785.76413,2,0.415096449,0.484659978,0.100246219
2463,Cheerper,Search Engine,27,44,43,1,117520.7539,16923.97371,3,0.457208929,0.58325809,0
2464,Cheerper,Search Engine,19,34,22,9,94678.29627,11080.94056,3,0.919354981,0.849972373,0
2465,Glasses,AI,77,41,37,4,76363.5498,16608.53571,4,0.530466045,0.362883195,0.106541155
2466,Pear,Design,2,36,31,5,105697.122,17690.11169,2,0.614108323,0,0.620600144
2467,Cheerper,BigData,34,41,38,3,44151.78498,9000,4,0,0.179860346,1
2468,Cheerper,Support,36,49,42,8,61205.59531,16757.47509,2,0,0.933843704,0.377396539
2469,Glasses,AI,6,32,27,5,126647.0856,22355.03527,2,0.947610888,0.431182856,0
2470,Cheerper,BigData,1,35,32,4,140398.1177,10841.4366,5,0.938423959,0.243094671,0
2471,Glasses,Sales,34,42,38,3,111302.4382,21243.24945,2,0.579632154,0,0.574446707
2472,Cheerper,Search Engine,16,37,28,8,89549.93808,20974.4716,1,0.039329615,0.915501165,0.044632418
2473,Glasses,AI,47,38,31,7,86614.60616,24164.92185,2,0.49694653,0.491334931,0.01204829
2474,Glasses,Sales,1,38,33,5,144725.0775,11484.54434,4,1,0,0.124927409
2475,Cheerper,Search Engine,37,46,40,7,72203.28851,18450.8534,1,0,0.672945958,0.416072559
2476,Glasses,AI,14,30,25,2,108147.4038,21890.13484,3,0.557198463,0.150656963,0.291530486
2477,Pear,Design,18,42,43,1,126852.8739,20355.15441,3,0.780295919,0,0.492612259
2478,Glasses,Design,8,36,32,3,101620.6473,12884.98066,3,0.490760815,0,0.803249472
2479,Glasses,BigData,45,30,22,4,66728.45734,18781.94033,4,0.374111748,0.546961165,0.078481172
2480,Cheerper,BigData,1,30,22,9,70045.33616,18539.68994,1,0,0.858618161,0.210052417
2481,Glasses,AI,1,32,23,9,130019.5031,14560.83296,3,0.915821891,0.169625381,0
2482,Glasses,Design,1,42,40,2,141754.2591,24614.55776,1,0.428200909,0,0.624452563
2483,Glasses,Search Engine,43,44,38,5,82160.21084,15379.35743,4,0.4623449,0.600865592,0
2484,Pear,Sales,77,45,47,1,74460.27701,13494.73094,3,0.141902277,0,1
2485,Cheerper,BigData,32,34,29,5,75942.59704,18526.53501,3,0.190398884,0.837797942,0
2486,Cheerper,Support,7,37,29,8,85764.31112,17829.00462,3,0.332841515,0.747946586,0
2487,Pear,Sales,65,47,48,1,92619.05227,20069.18322,2,0.404138803,0,1
2488,Pear,AI,54,39,42,1,68517.86997,15612.78063,3,0,0.124871773,0.94381854
2489,Glasses,Search Engine,64,43,38,5,57346.10939,15052.20852,4,0.239674543,0.146932861,0.613789132
2490,Glasses,AI,12,38,33,4,100338.6915,13820.27367,3,0.384187655,0.174001994,0.441516731
2491,Cheerper,Support,15,41,33,8,66507.7395,24792.91,1,0,1,0.237972659
2492,Glasses,Design,1,30,22,9,107861.4025,14956.36497,4,1,0,0
2493,Glasses,Search Engine,77,34,32,3,43127.27689,14589.90691,5,0.146262018,0.166259088,0.687716864
2494,Glasses,BigData,20,43,39,3,59014.4257,24792.91,1,0,0.792373034,0.909336685
2495,Pear,Design,52,49,48,1,95704.60723,24017.18696,1,0.415757906,0,0.687187743
2496,Pear,Sales,40,30,22,3,77117.94181,21812.36354,3,0.564833771,0,0.850598791
2497,Cheerper,BigData,23,45,32,9,79736.68965,16314.46138,2,0.615166583,0.870309244,0
2498,Glasses,AI,68,48,44,4,59972.21511,15325.11656,3,0.150910373,0.091956183,0.757116546
2499,Glasses,BigData,22,47,44,3,54098.86041,24792.91,1,0,0.699576786,1
2500,Cheerper,BigData,39,36,33,2,94371.7367,20042.30391,3,0.365224868,0.907715757,0
2501,Pear,Sales,1,39,36,3,125809.0829,22750.84685,1,0.400430019,0,1
2502,Pear,Design,25,41,35,5,114016.7356,18818.46944,1,0.664739879,0.179536834,0.155423179
2503,Glasses,AI,1,48,45,3,134037.7955,17029.80637,2,0.801393024,0,0.36310444
2504,Cheerper,Support,80,36,30,6,40000,15891.45823,2,0,1,0.417886643
2505,Glasses,Design,14,36,34,2,127317.7461,22326.70691,2,0.495850216,0.353423353,0.150428425
2506,Cheerper,BigData,25,40,33,7,85684.10583,15501.86181,3,0.196224529,1,0
2507,Pear,AI,46,46,46,1,81335.07341,21893.69689,2,0.122124101,0,1
2508,Cheerper,Support,80,35,27,8,40000,14666.3455,3,0,1,0.513727501
2509,Cheerper,Search Engine,10,33,27,6,86756.53694,20565.54621,2,0.353089342,0.307511315,0.339402337
2510,Glasses,AI,52,49,48,1,88248.96516,9000,4,0.315183617,0,0.739694887
2511,Pear,Sales,1,40,33,6,141215.8954,20582.17617,1,1,0,0.055004939
2512,Pear,AI,32,44,45,1,102512.7834,23827.04288,2,0.290661195,0,0.842473897
2513,Cheerper,BigData,19,30,23,6,79835.10603,15220.86586,4,0.471656788,0.45490554,0.073208626
2514,Cheerper,BigData,21,46,43,3,98653.08465,24792.91,1,0,0.890397375,0.175616298
2515,Glasses,AI,63,42,35,7,80339.05075,15630.17486,4,0.766309824,0.282722401,0
2516,Pear,Sales,42,30,23,3,67915.14709,24792.91,1,0.373114467,0,1
2517,Glasses,AI,61,48,46,3,80239.09591,20576.63642,1,0.082681593,0.52772755,0.389382962
2518,Glasses,Search Engine,1,42,35,7,99094.98531,21518.13724,1,0,0.525983239,0.556102602
2519,Pear,Design,77,30,31,1,40000,24792.91,3,0,0,1
2520,Pear,Sales,76,48,46,2,61051.40952,20589.94081,2,0.266782663,0,1
2521,Cheerper,Search Engine,1,30,22,9,138232.4149,15251.89479,3,1,0.68291169,0
2522,Glasses,AI,23,30,22,6,101669.748,17048.44908,4,1,0.538942719,0
2523,Cheerper,BigData,13,40,35,5,100423.5359,20683.17691,2,0.238598222,0.704971214,0.056167719
2524,Glasses,AI,7,46,44,2,127467.9438,16257.05085,3,0.500704877,0.185233497,0.314611602
2525,Glasses,AI,1,38,32,6,104196.6277,24627.41992,1,0.528215577,0.154726053,0.31727202
2526,Glasses,AI,29,34,34,1,92978.63487,19082.21066,2,0.070219755,0.528306301,0.401690305
2527,Pear,Sales,68,38,36,1,84828.01733,15073.58324,3,0.639558858,0,0.706369883
2528,Cheerper,BigData,78,30,23,5,40000,22949.13825,3,0,0.447006551,0.58795172
2529,Cheerper,Search Engine,45,43,37,6,87128.55965,15713.7127,2,0.144156772,1,0
2530,Pear,Design,1,30,22,3,139320.2112,24792.91,2,0.869056648,0,0.311878627
2531,Glasses,AI,40,49,43,6,79029.99954,21020.48235,1,0.003033598,0.556139439,0.440600107
2532,Pear,Sales,14,42,37,5,112826.2513,22776.82899,1,0.801056096,0,0.433491931
2533,Cheerper,BigData,33,49,42,7,109335.5245,9000,4,0.637275567,0.946338167,0
2534,Pear,AI,24,30,24,6,54885.71625,24792.91,1,0.048476655,0.308149009,0.64366809
2535,Pear,Sales,43,36,34,2,136297.5422,15262.38636,3,1,0.269799015,0
2536,Glasses,BigData,26,30,22,9,67989.7876,22131.1132,2,0.590755974,0.810970559,0
2537,Pear,AI,26,36,35,1,63694.65975,24792.91,1,0,0,1
2538,Glasses,Search Engine,33,41,38,3,92648.26457,17125.16243,4,0.40313422,0.064494466,0.532419554
2539,Glasses,BigData,45,42,39,3,63585.92948,24792.91,1,0,1,0.2183935
2540,Pear,Design,1,30,24,3,102444.2538,23043.07643,3,0.28395778,0,1
2541,Pear,Sales,22,45,46,1,138914.3434,14012.5467,4,1,0,0.821719916
2542,Cheerper,BigData,33,35,24,9,54958.00606,17517.6527,2,0.195214604,0.913962306,0
2543,Cheerper,BigData,72,46,43,3,79576.49018,14662.79189,3,0.236249929,0.919990589,0
2544,Pear,Sales,76,47,48,1,119858.4879,21380.51235,3,0.86015231,0,0.396958691
2545,Cheerper,BigData,38,42,40,3,74076.40013,17748.68077,3,0,0.892129792,0.261287161
2546,Cheerper,BigData,80,49,48,3,52800.90503,16068.97427,3,0.065520653,0.718730682,0.21531409
2547,Glasses,AI,30,34,26,8,96312.90476,24760.0478,1,0.714364213,0.619064646,0
2548,Glasses,AI,33,36,27,9,97097.64284,13377.55394,3,0.916774741,0.437467415,0
2549,Glasses,AI,1,49,45,5,128960.0679,16527.26128,1,0.372057569,0.046699705,0.581078236
2550,Cheerper,BigData,39,41,39,2,65234.48373,16635.1993,4,0,0.565650683,0.566313473
2551,Glasses,Search Engine,28,33,27,7,107154.4927,11758.827,5,0.845810858,0.556574327,0
2552,Glasses,AI,24,33,25,8,64458.57525,24792.91,1,0,0.556115798,0.481647868
2553,Pear,Search Engine,19,47,46,1,65767.75363,24792.91,1,0,0.079202293,1
2554,Pear,Sales,21,45,45,1,108689.7726,17227.6079,3,0.594151267,0,1
2555,Pear,AI,14,34,29,5,59424.12168,24792.91,1,0,0.20808568,1
2556,Glasses,BigData,57,30,26,3,40000,14893.80016,4,0,0.415439366,0.923022322
2557,Pear,Sales,1,30,22,9,110358.9247,23877.06653,1,0.489692305,0.258313126,0.252259697
2558,Glasses,BigData,20,38,34,4,65981.88115,21488.07358,2,0,0.701344468,0.737991782
2559,Glasses,Search Engine,11,32,27,5,114626.1195,19396.46885,3,0.858007805,0.392593314,0
2560,Glasses,Search Engine,40,44,41,3,73090.72503,20292.41002,2,0.002706416,0.533154576,0.464472642
2561,Cheerper,BigData,38,30,22,6,55929.9227,18052.49711,4,0.511294151,0.431808054,0.056638577
2562,Glasses,Design,29,40,36,4,104350.0628,18341.87159,3,0.783141647,0,0.27824089
2563,Glasses,Search Engine,40,49,48,1,105369.2792,22322.13399,1,0.116608619,0.258108853,0.624627543
2564,Glasses,AI,22,36,29,7,84525.82952,19918.30322,3,0.535308716,0.021553885,0.44332459
2565,Cheerper,BigData,1,34,25,9,104459.6064,9000,5,0.685714893,0.895439108,0
2566,Glasses,Search Engine,53,41,36,5,54070.26478,20206.68072,1,0,0.638699694,0.587653583
2567,Pear,Design,22,35,28,7,96215.48144,13942.8893,3,0.639546861,0.133976652,0.226860112
2568,Pear,Sales,47,48,48,1,99752.12016,23584.36178,1,0.307234385,0,0.728018162
2569,Glasses,Search Engine,63,42,41,1,86810.20613,17544.25637,5,0.583833029,0.362598533,0.053982969
2570,Cheerper,Support,26,44,40,4,83487.19054,19923.00727,2,0,1,0
2571,Cheerper,BigData,33,41,36,5,86247.61676,12198.68016,3,0.334753666,0.633535536,0.0316992
2572,Glasses,AI,13,42,38,4,88718.90371,24792.91,1,0.115477954,0.419418504,0.465231746
2573,Cheerper,Design,1,40,33,7,153000,20086.82359,1,1,0.324093077,0
2574,Cheerper,Search Engine,1,38,32,6,152381.6939,21588.21406,2,0.612621745,0.551840824,0
2575,Glasses,Search Engine,24,37,31,5,114371.0132,22143.04182,2,0.745247104,0.744412979,0
2576,Glasses,AI,34,39,39,1,115491.5531,9000,5,0.823181443,0.058925924,0.118162166
2577,Pear,Sales,14,45,41,5,145684.8404,20381.64939,2,1,0,0.265525676
2578,Pear,Sales,10,30,22,9,74314.66376,24792.91,1,0.234429064,0,0.853088177
2579,Cheerper,BigData,74,34,29,4,45165.70679,10700.99959,5,0.287745571,0.404057152,0.308104658
2580,Glasses,Search Engine,38,37,34,4,88031.3172,19832.32678,3,0.362904018,0.441380057,0.195317696
2581,Glasses,Search Engine,15,30,22,5,95140.11176,24792.91,2,0.579142983,0.535137511,0
2582,Cheerper,BigData,1,34,28,6,72901.0512,21504.18451,1,0,0.935744728,0.353288438
2583,Pear,Sales,60,49,48,2,116317.9421,9000,4,1,0,0.204206529
2584,Pear,Design,46,38,36,2,66628.63777,14789.54768,2,0,0,1
2585,Cheerper,Search Engine,14,32,29,3,92071.78581,24792.91,1,0,0.738030192,0.360901313
2586,Glasses,Search Engine,1,38,38,1,96075.44921,24792.91,1,0,0.425299295,0.929735752
2587,Pear,Design,21,33,29,4,93273.45152,18740.98931,3,0.492042671,0.253585879,0.254301448
2588,Glasses,Design,26,32,25,8,136842.4875,10984.53429,5,1,0.097645011,0
2589,Cheerper,Support,11,32,23,9,92762.13528,18810.06681,3,0.345018118,1,0
2590,Glasses,Design,27,43,39,4,138918.3678,16134.87091,3,1,0.211759134,0
2591,Glasses,Sales,57,47,42,5,93173.64217,10517.92544,4,0.930564359,0,0.303155473
2592,Glasses,BigData,36,30,24,5,60148.58331,17992.39634,3,0.281940408,0.44168395,0.276230214
2593,Glasses,AI,13,37,27,9,94586.16448,21282.49787,1,0.698539478,0.349440065,0
2594,Cheerper,Support,71,33,28,5,40000,16572.96119,3,0,0.985588782,0.656577673
2595,Pear,Sales,24,40,39,1,120142.6209,24792.91,1,0.895680625,0,0.826310584
2596,Glasses,AI,41,34,30,4,91289.5011,24596.94644,2,0.3993037,0.239379217,0.361469295
2597,Cheerper,Support,15,32,26,6,69554.90504,17070.90451,3,0.040553243,0.682931323,0.276729881
2598,Pear,Sales,1,39,37,2,108889.5304,24792.91,1,0.508667144,0,1
2599,Glasses,AI,25,36,31,5,102088.5219,20947.38766,3,0.717541864,0,0.479331083
2600,Glasses,Design,1,49,45,5,114318.782,13168.05731,1,0.303126055,0.046075507,0.650731711
2601,Cheerper,Support,56,39,32,7,50599.97254,14282.06527,3,0,1,0
2602,Cheerper,AI,1,39,25,9,93133.48212,18845.15869,1,0.343420057,0.567934211,0.088641463
2603,Glasses,BigData,79,39,38,1,40000,22702.42878,2,0,0.545255357,1
2604,Pear,AI,71,46,40,6,40000,18921.06065,1,0,0.560616649,0.985087835
2605,Cheerper,BigData,78,36,33,3,52601.13522,15845.06738,4,0.452442947,0.596903449,0
2606,Glasses,Search Engine,43,43,37,6,53123.87683,18407.21516,2,0,0.28620432,0.90085749
2607,Glasses,Support,63,42,42,1,40000,17334.28629,4,0,0.534902018,1
